node	RT_K101E	sensitive
61883	0.0	1.0
6656	0.0	1.0
35445	0.0	1.0
12359	0.0	1.0
n70976	0.0003353167787603709	0.9996646832212397
57175	0.0	1.0
10593	0.0	1.0
sensitive	0.0	1.0
53580	0.0	1.0
sensitive	0.0	1.0
39652	0.0	1.0
sensitive	0.0	1.0
56083	0.0	1.0
sensitive	0.0	1.0
n70859	0.00047471834832425107	0.9995252816516758
n70860	0.0009259793722073034	0.9990740206277927
38019	0.0	1.0
n70879	0.000474912503286874	0.9995250874967132
43731	0.0	1.0
n70862	1.1678502949096618e-07	0.9999998832149705
45251	0.0	1.0
n70881	0.0007613395276306664	0.9992386604723694
153	0.0	1.0
n70864	8.773910027836059e-08	0.9999999122608997
n70867	2.7511177455698465e-09	0.9999999972488822
49455	0.0	1.0
n70883	2.565122833849462e-05	0.9999743487716616
56404	0.0	1.0
82523	0.0	1.0
64725	0.0	1.0
79525	0.0	1.0
44425	0.0	1.0
n70871	3.1352884204198945e-09	0.9999999968647115
81602	0.0	1.0
46981	0.0	1.0
n70884	2.5875308922390292e-05	0.9999741246910776
n70895	0.0006552304128137821	0.9993447695871863
27229	0.0	1.0
41513	0.0	1.0
n70900	2.5734289575389212e-05	0.9999742657104246
n70956	3.5792125333802487e-07	0.9999996420787466
45896	0.0	1.0
58910	0.0	1.0
69583	0.0	1.0
19365	0.0	1.0
n70885	2.6146570117277542e-05	0.9999738534298827
n70890	0.0010092167520585442	0.9989907832479414
76429	0.0	1.0
34594	0.0	1.0
n70901	6.14497665156118e-05	0.9999385502334844
n70915	8.137786246757e-05	0.9999186221375325
79599	0.0	1.0
42218	0.0	1.0
73738	0.0	1.0
n70887	0.0006085219765818453	0.9993914780234181
70947	0.0	1.0
n70892	2.1543296724799609e-07	0.9999997845670328
27813	0.0	1.0
n70903	0.00034598841327338875	0.9996540115867266
4384	0.0	1.0
n70917	8.137495070657272e-05	0.9999186250492934
62696	0.0	1.0
45017	0.0	1.0
57262	0.0	1.0
8348	0.0	1.0
79291	0.0	1.0
n70905	0.00010630239623760445	0.9998936976037625
n70918	0.00109036770327317	0.9989096322967268
n70923	9.063391570681862e-05	0.9999093660842933
n70926	0.00040440599474767116	0.9995955940052523
70184	0.0	1.0
n70907	0.00010637559761051084	0.9998936244023895
40526	0.0	1.0
68015	0.0	1.0
n70920	0.001341942541239729	0.9986580574587602
77929	0.0	1.0
56495	0.0	1.0
n70927	0.0010191587972381805	0.9989808412027618
n70930	8.722661206522711e-06	0.9999912773387936
17550	0.0	1.0
n70909	0.00024304366594028121	0.9997569563340597
79446	0.0	1.0
30137	0.0	1.0
21544	0.0	1.0
647	0.0	1.0
50986	0.0	1.0
64443	0.0	1.0
n70933	0.00019765723664792132	0.9998023427633521
n70936	7.439817176988852e-06	0.999992560182823
n70910	1.7237449687251586e-06	0.9999982762550312
24443	0.0	1.0
62079	0.0	1.0
85156	0.0	1.0
26415	0.0	1.0
n70938	9.637583986162614e-06	0.9999903624160138
n70953	3.379443203294398e-11	0.9999999999662055
51818	0.0	1.0
38045	0.0	1.0
29045	0.0	1.0
n70940	0.00021448362607470422	0.9997855163739253
74078	0.0	1.0
60289	0.0	1.0
n70941	0.0007554034558948707	0.9992445965441052
n70950	5.417334318106981e-11	0.9999999999458267
n70942	0.00034893318992149964	0.9996510668100784
39991	0.0	1.0
19003	0.0	1.0
75038	0.0	1.0
35521	0.0	1.0
n70944	7.73295363130084e-05	0.999922670463687
72304	0.0	1.0
n70946	7.72729202099629e-05	0.99992272707979
30061	0.0	1.0
80789	0.0	1.0
sensitive	0.0	1.0
74507	0.0	1.0
sensitive	0.0	1.0
19213	0.0	1.0
sensitive	0.0	1.0
7633	0.0	1.0
sensitive	0.0	1.0
n70847	0.0015825420857779615	0.998417457914222
n70848	0.00040053813255038026	0.9995994618674496
59381	0.0	1.0
1354	0.0	1.0
39541	0.0	1.0
sensitive	0.0	1.0
85312	0.0	1.0
sensitive	0.0	1.0
4609	0.0	1.0
sensitive	0.0	1.0
n70840	5.169007948338036e-07	0.9999994830992052
7230	0.0	1.0
48405	0.0	1.0
sensitive	0.0	1.0
n70836	3.3606056899113096e-05	0.9999663939431008
47412	0.0	1.0
19278	0.0	1.0
sensitive	0.0	1.0
1356	0.0	1.0
sensitive	0.0	1.0
19125	0.0	1.0
sensitive	0.0	1.0
29184	0.0	1.0
sensitive	0.0	1.0
n70819	0.00039336318819782406	0.9996066368118022
n70820	3.6845836738660026e-05	0.9999631541632614
69517	0.0	1.0
38756	0.0	1.0
n70822	3.682193459852186e-05	0.9999631780654015
26112	0.0	1.0
n70824	3.7034778492365656e-05	0.9999629652215076
70435	0.0	1.0
30846	0.0	1.0
sensitive	0.0	1.0
27366	0.0	1.0
sensitive	0.0	1.0
70803	0.0	1.0
sensitive	0.0	1.0
n70812	5.713329800658421e-07	0.9999994286670199
4897	0.0	1.0
3150	0.0	1.0
sensitive	0.0	1.0
65942	0.0	1.0
sensitive	0.0	1.0
n70803	0.0023855062045403763	0.9976144937954596
n70804	0.0017542616470475377	0.9982457383529524
n70807	0.0009251046538993049	0.9990748953461007
77564	0.0	1.0
15902	0.0	1.0
7812	0.0	1.0
10672	0.0	1.0
sensitive	0.0	1.0
n70800	0.0012780942296668452	0.9987219057703332
28176	0.0	1.0
2373	0.0	1.0
sensitive	0.0	1.0
41866	0.0	1.0
sensitive	0.0	1.0
40230	0.0	1.0
sensitive	0.0	1.0
n70791	0.0034121300482594	0.9965878699517406
34573	0.0	1.0
53597	0.0	1.0
sensitive	0.0	1.0
n70785	0.0009786470197637469	0.9990213529802363
n70786	1.3901212698190538e-07	0.999999860987873
29407	0.0	1.0
64841	0.0	1.0
66761	0.0	1.0
sensitive	0.0	1.0
n70779	0.004156202537404005	0.995843797462596
33411	0.0	1.0
57454	0.0	1.0
sensitive	0.0	1.0
84292	0.0	1.0
sensitive	0.0	1.0
n70771	0.0012163285391018205	0.9987836714608982
41568	0.0	1.0
n70773	0.0017377551179365248	0.9982622448820635
75455	0.0	1.0
n70775	0.0016513311890529693	0.9983486688109471
33479	0.0	1.0
39700	0.0	1.0
sensitive	0.0	1.0
n70764	0.0012289156373489832	0.998771084362651
15400	0.0	1.0
n70766	5.479436699607586e-05	0.9999452056330038
23533	0.0	1.0
65137	0.0	1.0
45255	0.0	1.0
sensitive	0.0	1.0
29686	0.0	1.0
sensitive	0.0	1.0
10100	0.0	1.0
sensitive	0.0	1.0
74677	0.0	1.0
sensitive	0.0	1.0
255	0.0	1.0
sensitive	0.0	1.0
67331	0.0	1.0
sensitive	0.0	1.0
n70749	0.00012025773493849192	0.9998797422650615
51925	0.0	1.0
46334	0.0	1.0
sensitive	0.0	1.0
13589	0.0	1.0
sensitive	0.0	1.0
62332	0.0	1.0
sensitive	0.0	1.0
14449	0.0	1.0
sensitive	0.0	1.0
4412	0.0	1.0
sensitive	0.0	1.0
75448	0.0	1.0
sensitive	0.0	1.0
n70736	0.0013763365664376302	0.9986236634335623
32377	0.0	1.0
n70738	0.0013759924213508198	0.9986240075786491
61143	0.0	1.0
6813	0.0	1.0
sensitive	0.0	1.0
14246	0.0	1.0
sensitive	0.0	1.0
n70716	0.0006151076797514477	0.9993848923202485
21106	0.0	1.0
n70718	7.618325776421327e-05	0.9999238167422357
54473	0.0	1.0
24330	0.0	1.0
n70721	7.609794661336486e-05	0.9999239020533865
18689	0.0	1.0
n70723	7.609678381603506e-05	0.999923903216184
n70724	0.00019127633732817927	0.9998087236626718
n70727	1.406142319654421e-07	0.9999998593857681
56196	0.0	1.0
6138	0.0	1.0
6076	0.0	1.0
n70729	0.00048079667057353043	0.9995192033294265
2375	0.0	1.0
n70731	0.00035963387989587246	0.9996403661201042
14082	0.0	1.0
11477	0.0	1.0
sensitive	0.0	1.0
3736	0.0	1.0
sensitive	0.0	1.0
25941	0.0	1.0
sensitive	0.0	1.0
53368	0.0	1.0
sensitive	0.0	1.0
36783	0.0	1.0
sensitive	0.0	1.0
42815	0.0	1.0
sensitive	0.0	1.0
n70697	0.002388520716006596	0.9976114792839934
2295	0.0	1.0
n70699	0.002168847436013291	0.9978311525639868
n70700	0.001866721894696444	0.9981332781053035
54989	0.0	1.0
80386	0.0	1.0
23744	0.0	1.0
sensitive	0.0	1.0
27326	0.0	1.0
sensitive	0.0	1.0
43400	0.0	1.0
sensitive	0.0	1.0
42807	0.0	1.0
sensitive	0.0	1.0
n70688	0.002855737817779618	0.9971442621822203
43539	0.0	1.0
55850	0.0	1.0
sensitive	0.0	1.0
32826	0.0	1.0
sensitive	0.0	1.0
n70638	8.176734354283224e-07	0.9999991823265646
n70639	3.0746813385034743e-07	0.9999996925318662
17639	0.0	1.0
10168	0.0	1.0
n70641	0.0013410401139648549	0.9986589598860351
n70644	8.546764211532328e-08	0.9999999145323578
24475	0.0	1.0
71141	0.0	1.0
n70645	2.970437726838773e-07	0.9999997029562273
71473	0.0	1.0
n70653	2.177182324496308e-08	0.9999999782281768
32621	0.0	1.0
n70647	9.81586648220988e-05	0.9999018413351779
n70654	0.0001804234660309762	0.9998195765339691
n70660	0.00017190477304352864	0.9998280952269565
n70673	3.872046497910798e-09	0.9999999961279534
n70648	9.50484236807121e-08	0.9999999049515763
31861	0.0	1.0
n70655	0.0008892943994280538	0.9991107056005719
11158	0.0	1.0
49312	0.0	1.0
n70661	0.0011628924409848084	0.9988371075590152
n70664	9.383351587642248e-08	0.9999999061664842
n70674	0.000675352982378172	0.9993246470176218
81906	0.0	1.0
69980	0.0	1.0
49351	0.0	1.0
82418	0.0	1.0
22728	0.0	1.0
71078	0.0	1.0
71001	0.0	1.0
15670	0.0	1.0
n70665	2.6192117364207417e-08	0.9999999738078826
57703	0.0	1.0
29591	0.0	1.0
25557	0.0	1.0
n70676	1.8585997355649504e-07	0.9999998141400265
4880	0.0	1.0
n70667	4.965293954653685e-08	0.9999999503470605
57237	0.0	1.0
44410	0.0	1.0
n70679	0.0010086179384373552	0.9989913820615626
24920	0.0	1.0
57893	0.0	1.0
78974	0.0	1.0
53479	0.0	1.0
44268	0.0	1.0
sensitive	0.0	1.0
75617	0.0	1.0
sensitive	0.0	1.0
11461	0.0	1.0
sensitive	0.0	1.0
n70631	0.0012542072749727458	0.9987457927250272
46694	0.0	1.0
36006	0.0	1.0
sensitive	0.0	1.0
n70626	0.0023189132904309065	0.9976810867095691
n70627	0.00043155311112082895	0.9995684468888792
3272	0.0	1.0
10455	0.0	1.0
60430	0.0	1.0
sensitive	0.0	1.0
74624	0.0	1.0
sensitive	0.0	1.0
36223	0.0	1.0
sensitive	0.0	1.0
19519	0.0	1.0
sensitive	0.0	1.0
56218	0.0	1.0
sensitive	0.0	1.0
9313	0.0	1.0
sensitive	0.0	1.0
84183	0.0	1.0
sensitive	0.0	1.0
70530	0.0	1.0
sensitive	0.0	1.0
11518	0.0	1.0
sensitive	0.0	1.0
n70603	0.0007215486147785895	0.9992784513852214
6311	0.0	1.0
5236	0.0	1.0
sensitive	0.0	1.0
n70597	7.51944374584438e-07	0.9999992480556253
n70598	2.9135117365746363e-07	0.9999997086488264
26738	0.0	1.0
28962	0.0	1.0
81898	0.0	1.0
sensitive	0.0	1.0
n70592	0.00010329188873347844	0.9998967081112665
3510	0.0	1.0
n70594	0.0015019121394794002	0.9984980878605206
54978	0.0	1.0
19159	0.0	1.0
sensitive	0.0	1.0
39939	0.0	1.0
sensitive	0.0	1.0
67086	0.0	1.0
sensitive	0.0	1.0
n70575	6.045225890129124e-05	0.9999395477410986
6623	0.0	1.0
n70577	6.00300615281973e-05	0.9999399699384718
42595	0.0	1.0
n70579	2.412967675265514e-08	0.9999999758703233
n70582	6.018954611263457e-05	0.9999398104538875
58672	0.0	1.0
19329	0.0	1.0
2330	0.0	1.0
n70584	6.042636769505281e-05	0.9999395736323049
12227	0.0	1.0
n70586	0.0015069624935444659	0.9984930375064555
86347	0.0	1.0
35220	0.0	1.0
sensitive	0.0	1.0
64293	0.0	1.0
sensitive	0.0	1.0
81724	0.0	1.0
sensitive	0.0	1.0
24891	0.0	1.0
sensitive	0.0	1.0
69542	0.0	1.0
sensitive	0.0	1.0
n70562	0.0004572501344741751	0.9995427498655258
15993	0.0	1.0
71321	0.0	1.0
sensitive	0.0	1.0
35392	0.0	1.0
sensitive	0.0	1.0
32021	0.0	1.0
sensitive	0.0	1.0
26344	0.0	1.0
sensitive	0.0	1.0
46763	0.0	1.0
sensitive	0.0	1.0
48658	0.0	1.0
sensitive	0.0	1.0
n70550	0.00030097951552799106	0.999699020484472
33439	0.0	1.0
26015	0.0	1.0
sensitive	0.0	1.0
40035	0.0	1.0
sensitive	0.0	1.0
31707	0.0	1.0
sensitive	0.0	1.0
n70514	0.0022840358908751833	0.9977159641091248
64456	0.0	1.0
n70516	0.0007111466080976912	0.9992888533919023
n70517	0.0004162017970499057	0.9995837982029501
6865	0.0	1.0
n70521	0.0007111552985686616	0.9992888447014313
n70541	0.0016619378523416851	0.9983380621476583
39137	0.0	1.0
85649	0.0	1.0
n70522	0.0007112733845639692	0.999288726615436
87291	0.0	1.0
86682	0.0	1.0
73409	0.0	1.0
86617	0.0	1.0
n70524	0.0007115264501823911	0.9992884735498175
n70525	0.0014995578501424466	0.9985004421498576
n70528	0.0007119460233240836	0.9992880539766759
73166	0.0	1.0
15348	0.0	1.0
n70529	0.00040435594938207265	0.999595644050618
n70532	0.0006099649163294485	0.9993900350836705
21603	0.0	1.0
70351	0.0	1.0
85262	0.0	1.0
n70533	0.0006098227145958118	0.9993901772854041
2261	0.0	1.0
n70534	0.00045247017507348046	0.9995475298249266
38187	0.0	1.0
49508	0.0	1.0
72121	0.0	1.0
sensitive	0.0	1.0
7204	0.0	1.0
sensitive	0.0	1.0
86162	0.0	1.0
sensitive	0.0	1.0
10801	0.0	1.0
sensitive	0.0	1.0
n70507	0.0005434811109068623	0.9994565188890931
28267	0.0	1.0
22064	0.0	1.0
sensitive	0.0	1.0
50830	0.0	1.0
sensitive	0.0	1.0
81036	0.0	1.0
sensitive	0.0	1.0
23997	0.0	1.0
sensitive	0.0	1.0
n70492	0.0019846829657956637	0.9980153170342043
32391	0.0	1.0
n70494	0.0009665536390862315	0.9990334463609138
31460	0.0	1.0
n70496	0.0009665831086327973	0.9990334168913673
2034	0.0	1.0
51794	0.0	1.0
sensitive	0.0	1.0
33289	0.0	1.0
sensitive	0.0	1.0
n70487	0.0023145055011794076	0.9976854944988206
19165	0.0	1.0
86453	0.0	1.0
sensitive	0.0	1.0
45831	0.0	1.0
sensitive	0.0	1.0
n70481	0.0012014075100340183	0.998798592489966
46482	0.0	1.0
n70483	0.002550514193141858	0.9974494858068581
10421	0.0	1.0
45138	0.0	1.0
sensitive	0.0	1.0
78600	0.0	1.0
sensitive	0.0	1.0
16481	0.0	1.0
sensitive	0.0	1.0
59651	0.0	1.0
sensitive	0.0	1.0
33105	0.0	1.0
sensitive	0.0	1.0
n70455	7.28153508047802e-07	0.999999271846492
1029	0.0	1.0
n70457	3.608501016395195e-07	0.9999996391498983
n70458	1.1153133072666729e-07	0.9999998884686692
4162	0.0	1.0
n70459	0.0002831583769624162	0.9997168416230376
n70465	0.0011129223625126164	0.9988870776374874
46405	0.0	1.0
n70460	7.419177594514055e-06	0.9999925808224055
40722	0.0	1.0
6555	0.0	1.0
n70467	3.796633978176179e-08	0.9999999620336603
34337	0.0	1.0
87045	0.0	1.0
39596	0.0	1.0
16105	0.0	1.0
19532	0.0	1.0
sensitive	0.0	1.0
n70442	0.0015767777464287319	0.9984232222535713
22364	0.0	1.0
n70444	0.0015768351268594192	0.9984231648731405
n70445	4.6822265319890116e-07	0.9999995317773468
n70448	0.0015771338596741677	0.9984228661403258
37993	0.0	1.0
44146	0.0	1.0
86133	0.0	1.0
34741	0.0	1.0
n70450	5.040321323731381e-07	0.9999994959678676
72754	0.0	1.0
46820	0.0	1.0
sensitive	0.0	1.0
79242	0.0	1.0
sensitive	0.0	1.0
72591	0.0	1.0
sensitive	0.0	1.0
1420	0.0	1.0
sensitive	0.0	1.0
n70421	0.0008262761958868732	0.9991737238041131
n70422	0.0007504454232125182	0.9992495545767874
n70431	0.0010035682081638636	0.9989964317918361
n70423	0.0009733735035932055	0.9990266264964068
n70426	0.0003853750336882832	0.9996146249663117
84871	0.0	1.0
n70433	3.150610816696333e-08	0.9999999684938918
55831	0.0	1.0
59421	0.0	1.0
20096	0.0	1.0
n70428	1.717542093761944e-06	0.9999982824579063
36254	0.0	1.0
23882	0.0	1.0
8183	0.0	1.0
2027	0.0	1.0
sensitive	0.0	1.0
n70412	9.294083827893261e-07	0.9999990705916172
85491	0.0	1.0
n70414	5.814003412828349e-07	0.9999994185996588
n70415	3.2489784217350894e-07	0.9999996751021578
68596	0.0	1.0
n70416	1.6053459853850585e-07	0.9999998394654015
46046	0.0	1.0
32160	0.0	1.0
61673	0.0	1.0
sensitive	0.0	1.0
45276	0.0	1.0
sensitive	0.0	1.0
n70401	0.0009354256259210446	0.999064574374079
53822	0.0	1.0
n70403	0.002125440335605474	0.9978745596643945
n70404	0.0008448763764706399	0.9991551236235294
82243	0.0	1.0
39325	0.0	1.0
74299	0.0	1.0
sensitive	0.0	1.0
n70398	0.002981128870929824	0.9970188711290702
41698	0.0	1.0
81443	0.0	1.0
sensitive	0.0	1.0
86365	0.0	1.0
sensitive	0.0	1.0
n70393	0.0022118124282356722	0.9977881875717644
30206	0.0	1.0
45723	0.0	1.0
sensitive	0.0	1.0
n70386	0.002374353577821109	0.9976256464221789
71144	0.0	1.0
80857	0.0	1.0
sensitive	0.0	1.0
n70367	0.0013522783869787298	0.9986477216130213
20392	0.0	1.0
n70369	0.002201974381764793	0.9977980256182352
44662	0.0	1.0
32910	0.0	1.0
n70372	0.002267394051387734	0.9977326059486122
n70373	0.002488454434473457	0.9975115455655266
27163	0.0	1.0
n70374	0.001269547504234749	0.9987304524957652
60372	0.0	1.0
8459	0.0	1.0
20775	0.0	1.0
n70377	0.0012695738265259956	0.998730426173474
n70378	2.1580152128045075e-07	0.9999997841984787
n70381	0.0008417838406311263	0.999158216159369
68266	0.0	1.0
2029	0.0	1.0
85193	0.0	1.0
12811	0.0	1.0
sensitive	0.0	1.0
n70363	0.0008131912977072933	0.9991868087022927
65492	0.0	1.0
24705	0.0	1.0
sensitive	0.0	1.0
73175	0.0	1.0
sensitive	0.0	1.0
78784	0.0	1.0
sensitive	0.0	1.0
34673	0.0	1.0
sensitive	0.0	1.0
n70354	0.0024087937624536716	0.9975912062375463
43028	0.0	1.0
65688	0.0	1.0
sensitive	0.0	1.0
39865	0.0	1.0
sensitive	0.0	1.0
n70309	0.000706507176583342	0.9992934928234167
n70310	0.0007063589758913827	0.9992936410241086
68465	0.0	1.0
n70311	0.0013173800389780694	0.998682619961022
n70347	2.840922400987149e-07	0.9999997159077598
n70312	0.0013173274007938771	0.9986826725992062
78800	0.0	1.0
18623	0.0	1.0
86713	0.0	1.0
n70313	0.0009228754942773238	0.9990771245057227
62011	0.0	1.0
n70314	0.0009229446838738539	0.9990770553161262
n70319	0.001084832698127253	0.9989151673018727
12310	0.0	1.0
n70316	0.0011612486197499	0.99883875138025
n70320	0.0011868952257224072	0.9988131047742775
n70337	0.000561292283359822	0.9994387077166401
8319	0.0	1.0
29080	0.0	1.0
n70321	0.0011181503495500135	0.99888184965045
n70328	0.0017823899824044023	0.9982176100175957
43263	0.0	1.0
n70339	3.2864541277492906e-07	0.9999996713545872
35949	0.0	1.0
n70322	2.9378891030509396e-07	0.9999997062110897
n70325	0.0005935717050773883	0.9994064282949225
n70329	1.3586712646145104e-07	0.9999998641328736
n70332	0.0005410064284974393	0.9994589935715026
43662	0.0	1.0
25238	0.0	1.0
13160	0.0	1.0
28453	0.0	1.0
25899	0.0	1.0
51870	0.0	1.0
42214	0.0	1.0
87932	0.0	1.0
31362	0.0	1.0
79175	0.0	1.0
n70333	0.0005411075825078896	0.9994588924174921
81623	0.0	1.0
80613	0.0	1.0
59575	0.0	1.0
sensitive	0.0	1.0
69959	1.0	0.0
sensitive	0.0	1.0
64542	0.0	1.0
sensitive	0.0	1.0
85213	0.0	1.0
sensitive	0.0	1.0
72718	0.0	1.0
sensitive	0.0	1.0
n70298	0.001985069706533857	0.9980149302934661
54049	0.0	1.0
12482	0.0	1.0
sensitive	0.0	1.0
42231	0.0	1.0
sensitive	0.0	1.0
71524	0.0	1.0
sensitive	0.0	1.0
4822	0.0	1.0
sensitive	0.0	1.0
77749	0.0	1.0
sensitive	0.0	1.0
86025	0.0	1.0
sensitive	0.0	1.0
68626	0.0	1.0
sensitive	0.0	1.0
17710	0.0	1.0
sensitive	0.0	1.0
71812	0.0	1.0
sensitive	0.0	1.0
83989	0.0	1.0
sensitive	0.0	1.0
9812	0.0	1.0
sensitive	0.0	1.0
35706	0.0	1.0
sensitive	0.0	1.0
71727	0.0	1.0
sensitive	0.0	1.0
n70273	0.0003178437253185946	0.9996821562746814
55972	0.0	1.0
67755	0.0	1.0
sensitive	0.0	1.0
n70255	2.8240643074404275e-05	0.9999717593569256
n70256	0.001182656419416101	0.9988173435805839
n70264	0.0008232636211733532	0.9991767363788266
80926	0.0	1.0
n70258	0.0011828588987155874	0.9988171411012845
19890	0.0	1.0
62504	0.0	1.0
n70266	0.0012093815184888385	0.9987906184815112
n70259	7.863597931343712e-11	0.999999999921364
23736	0.0	1.0
n70267	0.00039395651336367193	0.9996060434866363
86712	0.0	1.0
11746	0.0	1.0
66715	0.0	1.0
n70268	2.504822107863874e-07	0.9999997495177891
44344	0.0	1.0
24030	0.0	1.0
68852	0.0	1.0
sensitive	0.0	1.0
11708	0.0	1.0
sensitive	0.0	1.0
n70247	0.0013266205836053348	0.9986733794163947
50663	0.0	1.0
42909	0.0	1.0
sensitive	0.0	1.0
45737	0.0	1.0
sensitive	0.0	1.0
n70223	0.0006636738215273483	0.9993363261784727
2830	0.0	1.0
n70225	0.0021250701573724945	0.9978749298426275
n70226	0.0021252770536213457	0.9978747229463786
48457	0.0	1.0
14304	0.0	1.0
n70228	0.00017362536664809747	0.9998263746333519
n70229	2.773882450033882e-05	0.9999722611754996
72162	0.0	1.0
82719	0.0	1.0
n70231	2.792149445738419e-05	0.9999720785055426
54002	0.0	1.0
56472	0.0	1.0
n70232	2.765171207701393e-07	0.9999997234828792
n70235	0.0010125494774082993	0.9989874505225916
29272	0.0	1.0
76371	0.0	1.0
16263	0.0	1.0
31238	0.0	1.0
n70237	3.285668435592192e-07	0.9999996714331564
14311	0.0	1.0
7359	0.0	1.0
sensitive	0.0	1.0
35069	0.0	1.0
sensitive	0.0	1.0
n70216	0.003193177421026298	0.9968068225789737
19811	0.0	1.0
n70218	2.304912474573318e-07	0.9999997695087525
54618	0.0	1.0
36103	0.0	1.0
sensitive	0.0	1.0
n70210	0.00022368114132611578	0.9997763188586739
n70211	0.0016187570678847215	0.9983812429321153
57785	0.0	1.0
19521	0.0	1.0
28777	0.0	1.0
31363	0.0	1.0
sensitive	0.0	1.0
4234	0.0	1.0
sensitive	0.0	1.0
11169	0.0	1.0
sensitive	0.0	1.0
4982	0.0	1.0
sensitive	0.0	1.0
60731	0.0	1.0
sensitive	0.0	1.0
3982	0.0	1.0
sensitive	0.0	1.0
n70195	0.00016678779585616632	0.9998332122041439
18699	0.0	1.0
42294	0.0	1.0
sensitive	0.0	1.0
41064	0.0	1.0
sensitive	0.0	1.0
n70191	0.0037633069396031736	0.9962366930603967
35961	0.0	1.0
47245	0.0	1.0
sensitive	0.0	1.0
n70180	0.0014019326721249458	0.998598067327875
72127	0.0	1.0
n70182	0.001401786548327495	0.9985982134516724
87981	0.0	1.0
n70184	0.0015174113387133128	0.9984825886612867
n70185	0.002018881950649023	0.997981118049351
18389	0.0	1.0
n70186	4.376648344236952e-07	0.9999995623351655
54170	0.0	1.0
56633	0.0	1.0
67570	0.0	1.0
sensitive	0.0	1.0
85468	0.0	1.0
sensitive	0.0	1.0
n70140	0.0003595386214798384	0.9996404613785201
84060	0.0	1.0
n70142	0.0003590169427402271	0.9996409830572598
n70143	7.030996602871388e-09	0.9999999929690033
n70146	0.00035916737473076066	0.9996408326252691
51430	0.0	1.0
79105	0.0	1.0
n70147	0.001038322583293608	0.9989616774167064
n70160	0.0008582565921385	0.9991417434078614
22460	0.0	1.0
n70149	0.0009593444426781084	0.9990406555573219
56454	0.0	1.0
n70162	4.164210675590563e-05	0.999958357893244
n70150	1.3988656127087407e-09	0.9999999986011344
n70156	0.0004688096784563955	0.9995311903215437
n70163	8.172219486762969e-08	0.9999999182778051
29556	0.0	1.0
n70167	2.3904424578272334e-05	0.9999760955754218
61300	0.0	1.0
74745	0.0	1.0
14393	0.0	1.0
21851	0.0	1.0
21986	0.0	1.0
69664	0.0	1.0
2956	0.0	1.0
42933	0.0	1.0
65172	0.0	1.0
34139	0.0	1.0
54307	0.0	1.0
n70169	2.7914932018687617e-05	0.9999720850679813
8670	0.0	1.0
n70171	2.8062325393390336e-05	0.9999719376746067
7946	0.0	1.0
66082	0.0	1.0
46727	0.0	1.0
54928	0.0	1.0
sensitive	0.0	1.0
n70133	0.0020927779329092777	0.9979072220670907
n70134	0.000282506421499391	0.9997174935785006
n70137	0.0008155805148198981	0.9991844194851801
62058	0.0	1.0
33834	0.0	1.0
3124	0.0	1.0
464	0.0	1.0
sensitive	0.0	1.0
43956	0.0	1.0
sensitive	0.0	1.0
n70107	0.0031692528613830808	0.996830747138617
n70108	0.0022834715854471734	0.9977165284145528
n70119	0.0007608503637520434	0.999239149636248
10626	0.0	1.0
n70110	0.002056988598334649	0.9979430114016653
33414	0.0	1.0
n70121	6.499862060117656e-08	0.9999999350013794
65504	0.0	1.0
n70112	1.7869182366911038e-10	0.9999999998213082
n70122	7.914926701726003e-12	0.999999999992085
n70125	2.2980126791097922e-10	0.9999999997701987
