node	RT_T215D	RT_T215F	RT_T215S	RT_T215Y	sensitive
55066	0.0	0.0	0.0	0.0	1.0
37303	0.0	0.0	0.0	0.0	1.0
n66218	3.660776487465176e-09	6.10885137702239e-09	3.4574642520888278e-09	2.0594595301552044e-08	0.9999999661783125
54516	0.0	0.0	0.0	0.0	1.0
60167	0.0	0.0	0.0	0.0	1.0
60563	0.0	0.0	0.0	0.0	1.0
7493	0.0	0.0	0.0	0.0	1.0
24337	0.0	0.0	0.0	0.0	1.0
29119	0.0	0.0	0.0	0.0	1.0
n66240	3.9666835671430514e-08	6.619328018065574e-08	3.746381861800504e-08	2.2315550549002242e-07	0.9999996335205601
n66244	5.0777091654085735e-08	8.473330926768432e-08	4.795703311037218e-08	2.8565897338621924e-07	0.9999995308735925
53027	0.0	0.0	0.0	0.0	1.0
38237	0.0	0.0	0.0	0.0	1.0
86841	0.0	0.0	0.0	0.0	1.0
41454	0.0	0.0	0.0	0.0	1.0
n65726	5.105964420755949e-07	8.520481348578655e-07	4.822389325775264e-07	2.87248542022856e-06	0.9999952826310702
n65730	2.2283419845911123e-06	3.718503450745221e-06	2.104584308693262e-06	1.2536083949197362e-05	0.9999794124863068
83150	0.0	0.0	0.0	0.0	1.0
76114	0.0	0.0	0.0	0.0	1.0
60269	0.0	0.0	0.0	0.0	1.0
15820	0.0	0.0	0.0	0.0	1.0
68868	0.0	0.0	0.0	0.0	1.0
n65764	1.5848125982456353e-06	2.6446259847508323e-06	1.4967952628237107e-06	8.915751672200539e-06	0.9999853580144821
9361	0.0	0.0	0.0	0.0	1.0
63751	0.0	0.0	0.0	0.0	1.0
83198	0.0	0.0	0.0	0.0	1.0
79853	0.0	0.0	0.0	0.0	1.0
n65772	1.5466968248913113e-11	2.5810210104129797e-11	1.4607963636107864e-11	8.701322047904762e-11	0.9999999998571016
14470	0.0	0.0	0.0	0.0	1.0
32288	0.0	0.0	0.0	0.0	1.0
19570	0.0	0.0	0.0	0.0	1.0
20877	0.0	0.0	0.0	0.0	1.0
43993	0.0	0.0	0.0	0.0	1.0
16122	0.0	0.0	0.0	0.0	1.0
85653	0.0	0.0	0.0	0.0	1.0
31139	0.0	0.0	0.0	0.0	1.0
49489	0.0	0.0	0.0	0.0	1.0
84590	0.0	0.0	0.0	0.0	1.0
62418	0.0	0.0	0.0	0.0	1.0
23047	0.0	0.0	0.0	0.0	1.0
n65850	2.5010146708633082e-05	4.173520827718073e-05	2.3621132970199792e-05	0.00014070070971565764	0.9997689328023284
11867	0.0	0.0	0.0	0.0	1.0
41566	0.0	0.0	0.0	0.0	1.0
n65858	1.658437849315711e-08	2.7674867269794518e-08	1.566331514080097e-08	9.32994856593477e-08	0.9999998467779534
52605	0.0	0.0	0.0	0.0	1.0
45787	0.0	0.0	0.0	0.0	1.0
58779	0.0	0.0	0.0	0.0	1.0
n65866	5.2312087668184124e-05	8.729480477186403e-05	4.940677850291831e-05	0.00029429446965541147	0.9995166918594017
50112	0.0	0.0	0.0	0.0	1.0
55170	0.0	0.0	0.0	0.0	1.0
n65872	3.831234863424964e-06	6.393300561033617e-06	3.6184557093296812e-06	2.1553550670903884e-05	0.9999646034581954
24885	0.0	0.0	0.0	0.0	1.0
20347	0.0	0.0	0.0	0.0	1.0
n65889	4.358413391780624e-09	7.273019738074127e-09	4.1163557921398704e-09	2.4519322681385278e-08	0.9999999597328884
n65905	1.803736762719254e-05	3.0099515347229305e-05	1.7035608152079425e-05	0.00010147363212676349	0.9998333538767468
n65912	5.2812369899497366e-05	8.812964126300798e-05	4.987927605545762e-05	0.0002971089299552229	0.9995120697828268
n65918	4.361159933438147e-05	7.277602977407108e-05	4.118949796343693e-05	0.00024534774024593257	0.9995970751326823
77928	0.0	0.0	0.0	0.0	1.0
83135	0.0	0.0	0.0	0.0	1.0
n65927	2.0789083094708587e-09	3.4691388377573422e-09	1.9634498822797327e-09	1.1695408187084342e-08	0.9999999807930947
n65934	9.464982114000127e-06	1.5794509503266144e-05	8.939315857678912e-06	5.324757652965437e-05	0.9999125536159954
68026	0.0	0.0	0.0	0.0	1.0
n66160	4.524831623640828e-05	7.55072700819615e-05	4.273531486838151e-05	0.00025455549229959384	0.9995819536065137
n66192	9.302697296485843e-06	1.552369978998905e-05	8.786044015725818e-06	5.2334603516487095e-05	0.9999140529553814
67490	0.0	0.0	0.0	0.0	1.0
n66196	1.5010723553483313e-07	2.504886041630294e-07	1.4177057862413417e-07	8.444650412992604e-07	0.9999986131685403
15730	0.0	0.0	0.0	0.0	1.0
12203	0.0	0.0	0.0	0.0	1.0
86482	0.0	0.0	0.0	0.0	1.0
64256	0.0	0.0	0.0	0.0	1.0
27914	0.0	0.0	0.0	0.0	1.0
87281	0.0	0.0	0.0	0.0	1.0
65028	0.0	0.0	0.0	0.0	1.0
27257	0.0	0.0	0.0	0.0	1.0
58000	0.0	0.0	0.0	0.0	1.0
70016	0.0	0.0	0.0	0.0	1.0
70495	0.0	0.0	0.0	0.0	1.0
79829	0.0	0.0	0.0	0.0	1.0
n65732	5.297864383225917e-06	8.84071077367446e-06	5.0036315465142105e-06	2.9804434471385445e-05	0.9999510533588253
n65737	8.460503732632754e-10	1.4118305243263867e-09	7.990624205111377e-10	4.759663722094414e-09	0.9999999921833929
76561	0.0	0.0	0.0	0.0	1.0
42514	0.0	0.0	0.0	0.0	1.0
73446	0.0	0.0	0.0	0.0	1.0
39988	0.0	0.0	0.0	0.0	1.0
n65775	5.912819684923365e-09	9.866905777506259e-09	5.584433455489449e-09	3.326401623235011e-08	0.9999999453718249
38964	0.0	0.0	0.0	0.0	1.0
77550	0.0	0.0	0.0	0.0	1.0
41087	0.0	0.0	0.0	0.0	1.0
55597	0.0	0.0	0.0	0.0	1.0
66301	0.0	0.0	0.0	0.0	1.0
80569	0.0	0.0	0.0	0.0	1.0
76750	0.0	0.0	0.0	0.0	1.0
57834	0.0	0.0	0.0	0.0	1.0
n65873	7.255287455687905e-06	1.2107123424807005e-05	6.852343239900695e-06	4.0816397684465596e-05	0.9999329688481952
n65878	1.4070568839197638e-07	2.3479995056551105e-07	1.3289117468563714e-07	7.91574333746212e-07	0.9999987000288525
28094	0.0	0.0	0.0	0.0	1.0
8193	0.0	0.0	0.0	0.0	1.0
n65891	7.702309461987816e-09	1.2853082924955403e-08	7.27453853425181e-09	4.3331229535619997e-08	0.9999999288388396
44144	0.0	0.0	0.0	0.0	1.0
n65897	5.685765289794393e-06	9.4880130592286e-06	5.369989209268426e-06	3.198666608679186e-05	0.9999474695663549
n65900	6.954175076347263e-06	1.1604647849072729e-05	6.567954042418564e-06	3.912241619883224e-05	0.9999357508068333
n65906	1.8058874997402417e-05	3.0135405363615886e-05	1.7055921045781543e-05	0.0001015946271088362	0.9998331551714843
28231	0.0	0.0	0.0	0.0	1.0
76404	0.0	0.0	0.0	0.0	1.0
n65914	6.482563996745865e-07	1.081765579891429e-06	6.122535302925974e-07	3.6469252489609393e-06	0.9999940107992411
n65919	2.7677724480041347e-05	4.618667812189267e-05	2.6140558784884578e-05	0.00015570782223008756	0.9997442872163831
58887	0.0	0.0	0.0	0.0	1.0
33110	0.0	0.0	0.0	0.0	1.0
n65929	2.333269014708026e-06	3.893598443463667e-06	2.2036839005282904e-06	1.3126376672298822e-05	0.9999784430719689
75447	0.0	0.0	0.0	0.0	1.0
n65936	8.136717814194248e-13	1.3577993628914771e-12	7.684820711736659e-13	4.577510018435775e-12	0.9999999999924825
n66161	2.57658134234629e-10	4.299621278463007e-10	2.4334831460660405e-10	1.4495189801629862e-09	0.9999999976195124
23776	0.0	0.0	0.0	0.0	1.0
42784	0.0	0.0	0.0	0.0	1.0
57274	0.0	0.0	0.0	0.0	1.0
n66197	1.557344488583718e-07	2.59878909738364e-07	1.4708526772674165e-07	8.761223089501533e-07	0.9999985611790647
85285	0.0	0.0	0.0	0.0	1.0
n66210	2.210167742082765e-06	3.6881755280343945e-06	2.08741942741833e-06	1.2433840293881807e-05	0.9999795803970085
n65733	8.53700435638912e-06	1.424596420916286e-05	8.0628761365816e-06	4.802701022841215e-05	0.9999211271450695
23405	0.0	0.0	0.0	0.0	1.0
12884	0.0	0.0	0.0	0.0	1.0
12923	0.0	0.0	0.0	0.0	1.0
n65776	3.694766139943976e-05	6.165570965355796e-05	3.489566186962144e-05	0.00020785812421646155	0.9996586428428609
n65779	3.920084694714237e-09	6.541567032936005e-09	3.702370997940898e-09	2.20533971718523e-08	0.9999999637825802
29398	0.0	0.0	0.0	0.0	1.0
n65875	1.5424324235635823e-06	2.573904871524885e-06	1.4567687986398934e-06	8.677331613129871e-06	0.9999857495622931
26383	0.0	0.0	0.0	0.0	1.0
11640	0.0	0.0	0.0	0.0	1.0
32265	0.0	0.0	0.0	0.0	1.0
n65892	2.857592357124813e-13	4.768553083085938e-13	2.698887368740313e-13	1.6076086134541297e-12	0.99999999999736
23291	0.0	0.0	0.0	0.0	1.0
52708	0.0	0.0	0.0	0.0	1.0
81814	0.0	0.0	0.0	0.0	1.0
41309	0.0	0.0	0.0	0.0	1.0
80412	0.0	0.0	0.0	0.0	1.0
n65907	2.374106073276593e-09	3.9617445109234905e-09	2.2422529501943224e-09	1.3356115553491147e-08	0.9999999780657809
24380	0.0	0.0	0.0	0.0	1.0
53875	0.0	0.0	0.0	0.0	1.0
7208	0.0	0.0	0.0	0.0	1.0
19509	0.0	0.0	0.0	0.0	1.0
17590	0.0	0.0	0.0	0.0	1.0
25220	0.0	0.0	0.0	0.0	1.0
n65930	2.274141564019639e-09	3.794930630830375e-09	2.1478402706939574e-09	1.2793740707686032e-08	0.9999999789893468
20107	0.0	0.0	0.0	0.0	1.0
n65937	3.2387536104719734e-06	5.404608700070539e-06	3.0588796851905544e-06	1.8220402179018687e-05	0.9999700773558252
74804	0.0	0.0	0.0	0.0	1.0
n65941	2.748466069615511e-09	4.586450659186756e-09	2.5958217379053005e-09	1.5462169459838485e-08	0.9999999746070922
56126	0.0	0.0	0.0	0.0	1.0
n65945	8.511064997624708e-14	1.4202678395879902e-13	8.038377398142597e-14	4.788108200854841e-13	0.9999999999992136
50055	0.0	0.0	0.0	0.0	1.0
81399	0.0	0.0	0.0	0.0	1.0
n66198	3.050143506607997e-09	5.089869164167434e-09	2.8807446108626524e-09	1.7159329815774805e-08	0.999999971819913
n66201	3.588951746060919e-10	5.988995201171721e-10	3.3896285137772837e-10	2.019052761620605e-09	0.9999999966841897
n66211	2.200513152429678e-10	3.6720646145441023e-10	2.0783010344466703e-10	1.2379526033672646e-09	0.9999999979669595
71673	0.0	0.0	0.0	0.0	1.0
80978	0.0	0.0	0.0	0.0	1.0
10715	0.0	0.0	0.0	0.0	1.0
56978	0.0	0.0	0.0	0.0	1.0
76686	0.0	0.0	0.0	0.0	1.0
69224	0.0	0.0	0.0	0.0	1.0
45844	0.0	0.0	0.0	0.0	1.0
27996	0.0	0.0	0.0	0.0	1.0
17373	0.0	0.0	0.0	0.0	1.0
87610	0.0	0.0	0.0	0.0	1.0
29439	0.0	0.0	0.0	0.0	1.0
40259	0.0	0.0	0.0	0.0	1.0
55491	0.0	0.0	0.0	0.0	1.0
55515	0.0	0.0	0.0	0.0	1.0
60742	0.0	0.0	0.0	0.0	1.0
35035	0.0	0.0	0.0	0.0	1.0
4674	0.0	0.0	0.0	0.0	1.0
28039	0.0	0.0	0.0	0.0	1.0
81385	0.0	0.0	0.0	0.0	1.0
8844	0.0	0.0	0.0	0.0	1.0
n65947	1.975553955645683e-09	3.296668218792193e-09	1.865835623427311e-09	1.11139629398885e-08	0.9999999817479793
n65954	5.071313427415888e-11	8.46265816021809e-11	4.789662779595008e-11	2.852991654709719e-10	0.9999999995314646
77471	0.0	0.0	0.0	0.0	1.0
66052	0.0	0.0	0.0	0.0	1.0
n66202	1.2108906640370188e-09	2.020650844364468e-09	1.1436402081447541e-09	6.81216219172607e-09	0.9999999888126561
26781	0.0	0.0	0.0	0.0	1.0
42639	0.0	0.0	0.0	0.0	1.0
4442	0.0	0.0	0.0	0.0	1.0
84175	0.0	0.0	0.0	0.0	1.0
61290	0.0	0.0	0.0	0.0	1.0
44310	0.0	0.0	0.0	0.0	1.0
n65948	6.510491196831477e-07	1.0864258784724415e-06	6.148911481938159e-07	3.6626363797999297e-06	0.9999939849974739
n65951	4.155207823329559e-06	6.933924297284062e-06	3.924435856259971e-06	2.3376139955097253e-05	0.9999616102920681
n65955	1.447400624827725e-08	2.4153223586191503e-08	1.367014876742184e-08	8.142706939254002e-08	0.999999866275552
49815	0.0	0.0	0.0	0.0	1.0
n65968	4.5750782658921505e-26	7.634575140077121e-26	4.320987530649156e-26	2.573822403022947e-25	1.0
n66148	5.583711612023544e-06	9.317712918776067e-06	5.273603389512679e-06	3.1412538111505133e-05	0.9999484124339683
6172	0.0	0.0	0.0	0.0	1.0
13813	0.0	0.0	0.0	0.0	1.0
59394	0.0	0.0	0.0	0.0	1.0
73983	0.0	0.0	0.0	0.0	1.0
16939	0.0	0.0	0.0	0.0	1.0
24146	0.0	0.0	0.0	0.0	1.0
36716	0.0	0.0	0.0	0.0	1.0
n65957	1.9288694049053585e-09	3.218764259604241e-09	1.8217438396589815e-09	1.0851327558399399e-08	0.9999999821792951
n65960	3.428568894230582e-08	5.721359357079805e-08	3.2381530061219625e-08	1.9288254577121425e-07	0.9999996832366417
31222	0.0	0.0	0.0	0.0	1.0
n65969	1.474069373353278e-10	2.459825327241142e-10	1.3922024960876338e-10	8.292738519975536e-10	0.9999999986381165
61467	0.0	0.0	0.0	0.0	1.0
37790	0.0	0.0	0.0	0.0	1.0
85530	0.0	0.0	0.0	0.0	1.0
31192	0.0	0.0	0.0	0.0	1.0
57537	0.0	0.0	0.0	0.0	1.0
81104	0.0	0.0	0.0	0.0	1.0
n65995	1.0641996606912077e-12	1.7758630129155322e-12	1.005096130977571e-12	5.9869160018453376e-12	0.999999999990168
n66069	3.203057645842137e-10	5.345041735676569e-10	3.025166203344813e-10	1.8019585781741443e-09	0.999999997040715
n66118	1.7009375016111579e-06	2.8384072162081686e-06	1.6064708203286065e-06	9.569040775600775e-06	0.9999842851436863
n66121	2.1593273528317507e-14	3.603336592101579e-14	2.0394026121335e-14	1.2147825224351295e-13	0.9999999999998005
77812	0.0	0.0	0.0	0.0	1.0
n66141	2.7790462295891303e-14	4.637480721525733e-14	2.624703536696888e-14	1.5634205644257235e-13	0.9999999999997432
76116	0.0	0.0	0.0	0.0	1.0
n66150	5.971511610704808e-08	9.964846816206031e-08	5.6398657486027824e-08	3.3594202044861845e-07	0.9999994482957378
82729	0.0	0.0	0.0	0.0	1.0
45372	0.0	0.0	0.0	0.0	1.0
49616	0.0	0.0	0.0	0.0	1.0
62432	0.0	0.0	0.0	0.0	1.0
13567	0.0	0.0	0.0	0.0	1.0
58307	0.0	0.0	0.0	0.0	1.0
11165	0.0	0.0	0.0	0.0	1.0
53293	0.0	0.0	0.0	0.0	1.0
n65971	3.10649958146506e-12	5.1839122959109215e-12	2.933970781559912e-12	1.7476374726448614e-11	0.9999999999712992
n65976	9.231314230130764e-11	1.540458065100517e-10	8.718625422710853e-11	5.193302058237449e-10	0.9999999991471245
n65996	1.801757814330369e-11	3.006649202108009e-11	1.7016917736713395e-11	1.0136230153520371e-10	0.9999999998335368
n66066	4.504994012962871e-07	7.517623371379801e-07	4.2547956175490225e-07	2.5343947889352764e-06	0.9999958378639109
n66070	7.301879211910324e-07	1.2184872534902033e-06	6.896347382773836e-07	4.107851102765245e-06	0.9999932538389843
n66115	4.2129260420404265e-06	7.030240480765483e-06	3.978948520054217e-06	2.3700847939850476e-05	0.9999610770370173
52543	0.0	0.0	0.0	0.0	1.0
10451	0.0	0.0	0.0	0.0	1.0
59252	0.0	0.0	0.0	0.0	1.0
n66123	1.2540045151928024e-08	2.0925962662998336e-08	1.1843596018721261e-08	7.05470972760678e-08	0.9999998841432989
42652	0.0	0.0	0.0	0.0	1.0
n66127	3.097757385323874e-11	5.1693239218000866e-11	2.925714109581605e-11	1.742719335954708e-10	0.9999999997138
33519	0.0	0.0	0.0	0.0	1.0
72822	0.0	0.0	0.0	0.0	1.0
10510	0.0	0.0	0.0	0.0	1.0
78130	0.0	0.0	0.0	0.0	1.0
59190	0.0	0.0	0.0	0.0	1.0
71735	0.0	0.0	0.0	0.0	1.0
82785	0.0	0.0	0.0	0.0	1.0
69955	0.0	0.0	0.0	0.0	1.0
83104	0.0	0.0	0.0	0.0	1.0
40872	0.0	0.0	0.0	0.0	1.0
63274	0.0	0.0	0.0	0.0	1.0
494	0.0	0.0	0.0	0.0	1.0
41259	0.0	0.0	0.0	0.0	1.0
n65977	6.59914281479581e-10	1.1012194491897748e-09	6.232639565597736e-10	3.7125095201310796e-09	0.9999999939030928
n65980	2.720914536458184e-07	4.5404745604428103e-07	2.5698003620283897e-07	1.5307171557820891e-06	0.9999974861638984
10336	0.0	0.0	0.0	0.0	1.0
n65997	2.3461691162100636e-06	3.915125243336396e-06	2.215867556084518e-06	1.3198949354813884e-05	0.9999783238887295
n66002	2.1917259193430174e-09	3.6574010858841386e-09	2.0700018267851404e-09	1.2330091300396813e-08	0.9999999797507798
n66009	9.706584165190276e-11	1.619767834685931e-10	9.167499812116325e-11	5.460676807967747e-10	0.9999999991032146
33560	0.0	0.0	0.0	0.0	1.0
80069	0.0	0.0	0.0	0.0	1.0
n66071	2.330608108169365e-09	3.889158106112157e-09	2.201170775439375e-09	1.3111407090439178e-08	0.9999999784676559
n66110	3.722766833649464e-12	6.212296592251088e-12	3.516011777904914e-12	2.0943337186406245e-11	0.9999999999656057
55083	0.0	0.0	0.0	0.0	1.0
63819	0.0	0.0	0.0	0.0	1.0
59020	0.0	0.0	0.0	0.0	1.0
47679	0.0	0.0	0.0	0.0	1.0
n66128	1.3084272601939147e-08	2.183413190490578e-08	1.2357598160032495e-08	7.360878217361683e-08	0.9999998791152152
n66133	4.425039789690679e-06	7.3842012767483734e-06	4.179281892601948e-06	2.4894145811411403e-05	0.9999591173312297
n66136	2.095247775176105e-09	3.4964050114543926e-09	1.9788818866010996e-09	1.1787329855832859e-08	0.9999999806421355
83711	0.0	0.0	0.0	0.0	1.0
72364	0.0	0.0	0.0	0.0	1.0
813	0.0	0.0	0.0	0.0	1.0
n65982	1.3009688974824564e-07	2.1709671890817966e-07	1.2287156759028414e-07	7.318919370056851e-07	0.9999987980428867
n65985	2.700239670348787e-10	4.505973769494604e-10	2.5502737368070094e-10	1.519086003159285e-09	0.9999999975052652
n65998	2.352371783500859e-06	3.925475826812423e-06	2.221725739587109e-06	1.3233843979787984e-05	0.9999782665826704
57997	0.0	0.0	0.0	0.0	1.0
2964	0.0	0.0	0.0	0.0	1.0
n66004	6.994149910007678e-14	1.1671355095059702e-13	6.605708753430656e-14	3.934730442249243e-13	0.9999999999993537
21930	0.0	0.0	0.0	0.0	1.0
n66011	1.0011361758408632e-10	1.670627017878148e-10	9.455350664796977e-11	5.632136912423873e-10	0.9999999990750565
21118	0.0	0.0	0.0	0.0	1.0
15793	0.0	0.0	0.0	0.0	1.0
n66073	1.15407378890073e-10	1.9258387608890417e-10	1.0899788290980526e-10	6.492524936150021e-10	0.9999999989337582
73051	0.0	0.0	0.0	0.0	1.0
52359	0.0	0.0	0.0	0.0	1.0
7189	0.0	0.0	0.0	0.0	1.0
58876	0.0	0.0	0.0	0.0	1.0
33770	0.0	0.0	0.0	0.0	1.0
n66130	1.8082152303293703e-09	3.017424892662342e-09	1.7077905576462313e-09	1.0172557929785483e-08	0.9999999832940113
80454	0.0	0.0	0.0	0.0	1.0
2815	0.0	0.0	0.0	0.0	1.0
51720	0.0	0.0	0.0	0.0	1.0
78804	0.0	0.0	0.0	0.0	1.0
52453	0.0	0.0	0.0	0.0	1.0
30145	0.0	0.0	0.0	0.0	1.0
19557	0.0	0.0	0.0	0.0	1.0
29382	0.0	0.0	0.0	0.0	1.0
71557	0.0	0.0	0.0	0.0	1.0
59581	0.0	0.0	0.0	0.0	1.0
18635	0.0	0.0	0.0	0.0	1.0
66090	0.0	0.0	0.0	0.0	1.0
70755	0.0	0.0	0.0	0.0	1.0
24107	0.0	0.0	0.0	0.0	1.0
30985	0.0	0.0	0.0	0.0	1.0
n66012	2.173291927622489e-10	3.626639711598777e-10	2.0525916222519598e-10	1.2226386362229634e-09	0.999999997992109
29165	0.0	0.0	0.0	0.0	1.0
n66074	7.110334251981924e-11	1.1865235513568742e-10	6.71544044844231e-11	4.000092791235305e-10	0.9999999993430806
n66096	4.783433694618388e-09	7.982264312590819e-09	4.517771313820916e-09	2.6910378557606705e-08	0.9999999558061522
71801	0.0	0.0	0.0	0.0	1.0
75501	0.0	0.0	0.0	0.0	1.0
n66013	9.015625704056818e-10	1.5044654511284163e-09	8.514915807813612e-10	5.071961191869591e-09	0.9999999916705191
n66054	6.5683907160707825e-15	1.096087751002629e-14	6.203595377190562e-15	3.69520917333078e-14	0.9999999999999393
69853	0.0	0.0	0.0	0.0	1.0
54021	0.0	0.0	0.0	0.0	1.0
n66077	1.7294474117865642e-10	2.8859825884359356e-10	1.6333973468727032e-10	9.72943026240953e-10	0.9999999984021742
n66097	9.461894227698116e-08	1.5789356651527525e-07	8.936399466432333e-08	5.323020486849317e-07	0.9999991258214479
n66103	3.5138654485684723e-09	5.8636963654184626e-09	3.3187123597070306e-09	1.976811124775418e-08	0.9999999675356146
n66014	1.107978701864526e-12	1.8489184580846328e-12	1.0464437713936845e-12	6.233205727192316e-12	0.9999999999897635
n66017	1.5627584915856565e-07	2.6078236122759974e-07	1.475965997325058e-07	8.791680890235369e-07	0.9999985561771009
n66055	1.4097375452363954e-06	2.3524728084179277e-06	1.3314435295822347e-06	7.930824054666676e-06	0.9999869755220621
43079	0.0	0.0	0.0	0.0	1.0
17511	0.0	0.0	0.0	0.0	1.0
76971	0.0	0.0	0.0	0.0	1.0
16103	0.0	0.0	0.0	0.0	1.0
37539	0.0	0.0	0.0	0.0	1.0
47254	0.0	0.0	0.0	0.0	1.0
n66078	7.951779311070621e-09	1.3269381007155526e-08	7.510153324756278e-09	4.4734683310902826e-08	0.9999999265340032
27194	0.0	0.0	0.0	0.0	1.0
n66088	4.378016352421697e-06	7.305731807088986e-06	4.134870043387843e-06	2.462960394070212e-05	0.9999595517778563
63025	0.0	0.0	0.0	0.0	1.0
58529	0.0	0.0	0.0	0.0	1.0
n66100	2.2035067501616448e-10	3.6770601240186064e-10	2.081128373722595e-10	1.2396367251375095e-09	0.9999999979641938
51279	0.0	0.0	0.0	0.0	1.0
n66105	4.0806505630654947e-10	6.809508282378297e-10	3.8540193577440765e-10	2.295669981522853e-09	0.9999999962299123
23168	0.0	0.0	0.0	0.0	1.0
4003	0.0	0.0	0.0	0.0	1.0
51247	0.0	0.0	0.0	0.0	1.0
n66019	1.7028216054559245e-12	2.841551278787779e-12	1.6082502847981843e-12	9.579640263529608e-12	0.9999999999842678
n66022	3.627535504871823e-07	6.053381117370022e-07	3.4260694074665625e-07	2.0407590007380142e-06	0.9999966485423962
68145	0.0	0.0	0.0	0.0	1.0
25099	0.0	0.0	0.0	0.0	1.0
68664	0.0	0.0	0.0	0.0	1.0
n66080	8.216063701388735e-15	1.3710400574246944e-14	7.759759886380225e-15	4.622147991860496e-14	0.9999999999999241
63993	0.0	0.0	0.0	0.0	1.0
n66090	6.089247282518567e-09	1.0161315986980826e-08	5.7510626156842806e-09	3.425655292092959e-08	0.9999999437418211
57112	0.0	0.0	0.0	0.0	1.0
66645	0.0	0.0	0.0	0.0	1.0
n66106	3.237689760545874e-11	5.402833420670594e-11	3.0578749193706346e-11	1.8214417230534642e-10	0.9999999997008718
67397	0.0	0.0	0.0	0.0	1.0
34504	0.0	0.0	0.0	0.0	1.0
26596	0.0	0.0	0.0	0.0	1.0
n66023	2.069722521034234e-11	3.4538102274113536e-11	1.9547742542386245e-11	1.1643731283010644e-10	0.9999999998087796
n66032	5.8424121914045335e-15	9.749414607201829e-15	5.517936253938334e-15	3.286792162231807e-14	0.999999999999946
15079	0.0	0.0	0.0	0.0	1.0
n66082	2.288846222853728e-07	3.8194687515473465e-07	2.161728262061937e-07	1.287646536972765e-06	0.9999978853491394
58715	0.0	0.0	0.0	0.0	1.0
74422	0.0	0.0	0.0	0.0	1.0
19942	0.0	0.0	0.0	0.0	1.0
n66092	3.046952622719294e-09	5.084544437158241e-09	2.8777309423102193e-09	1.714137871644736e-08	0.9999999718493933
77563	0.0	0.0	0.0	0.0	1.0
59595	0.0	0.0	0.0	0.0	1.0
65390	0.0	0.0	0.0	0.0	1.0
53909	0.0	0.0	0.0	0.0	1.0
74459	0.0	0.0	0.0	0.0	1.0
n66027	6.430885954672225e-08	1.073141904571061e-07	6.07372735638804e-08	3.6178524998835953e-07	0.9999994058544264
659	0.0	0.0	0.0	0.0	1.0
69563	0.0	0.0	0.0	0.0	1.0
11607	0.0	0.0	0.0	0.0	1.0
n66034	8.675819793015818e-08	1.4477609837922937e-07	8.193982040320401e-08	4.880795048759601e-07	0.9999991984463783
45454	0.0	0.0	0.0	0.0	1.0
32551	0.0	0.0	0.0	0.0	1.0
n66040	6.644128434688656e-11	1.1087263392435543e-10	6.275126773754296e-11	3.7378172830948894e-10	0.9999999993861531
41080	0.0	0.0	0.0	0.0	1.0
n66051	2.6776577883627156e-06	4.468290681947818e-06	2.528946007572767e-06	1.5063820120185264e-05	0.9999752612854019
72150	0.0	0.0	0.0	0.0	1.0
52462	0.0	0.0	0.0	0.0	1.0
44219	0.0	0.0	0.0	0.0	1.0
16604	0.0	0.0	0.0	0.0	1.0
36846	0.0	0.0	0.0	0.0	1.0
26638	0.0	0.0	0.0	0.0	1.0
77787	0.0	0.0	0.0	0.0	1.0
46634	0.0	0.0	0.0	0.0	1.0
87020	0.0	0.0	0.0	0.0	1.0
43286	0.0	0.0	0.0	0.0	1.0
n66041	6.951220260302398e-10	1.1599717055803505e-09	6.565163330972077e-10	3.910579315701504e-09	0.9999999935778106
43610	0.0	0.0	0.0	0.0	1.0
79696	0.0	0.0	0.0	0.0	1.0
7653	0.0	0.0	0.0	0.0	1.0
n66042	3.085438861005371e-06	5.148767617829155e-06	2.9140797315703996e-06	1.7357892482009066e-05	0.9999714938213076
n66045	3.0525569020272265e-10	5.093896472029725e-10	2.883023971106773e-10	1.7172906963172866e-09	0.9999999971797616
46624	0.0	0.0	0.0	0.0	1.0
13899	0.0	0.0	0.0	0.0	1.0
5406	0.0	0.0	0.0	0.0	1.0
2071	0.0	0.0	0.0	0.0	1.0
29364	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n65708	0.0009874510954265402	0.0016477902993240507	0.0009326100281766222	0.005555148138657644	0.9908770004384152
64993	0.0	0.0	0.0	0.0	1.0
85283	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n65705	0.00026387505941623376	0.000440336503907372	0.00024921996414514053	0.0014844938163961134	0.9975620746561351
20996	0.0	0.0	0.0	0.0	1.0
32558	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n65702	3.6621652568190664e-08	6.111168859558932e-08	3.458775891958648e-08	2.060240816390749e-07	0.9999996616548182
54370	0.0	0.0	0.0	0.0	1.0
